id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,pos_src,dist_src,mag_src,pm_src,rv_src,spect_src
1369658,66873.0,119232.0,,,,,13.70572387,-22.04563873,959.7161,-22.883,-0.27,-85.629,8.37,-1.541,G5 IV,0.94,-802.317,-384.162,-360.225,2.765660567e-05,0.0001312847607,3.170441269e-05,3.588150114,-0.3847689811,-1.109399145e-07,-1.3089969e-09,,,Vir,1,1369658,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1538074,76654.0,238488.0,,,,,15.65333923,55.73196438,141.0459,-5.216,-1.005,-8.197,9.62,3.873,F8,0.44,-45.779,-64.896,116.562,-5.2054921e-07,5.44889232e-06,-7.31530157e-06,4.098034623,0.9727062759,-2.52878816e-08,-4.8723775e-09,,,Dra,1,1538074,,,,,,T,G_R3,HIP,G_R3,G_R3,T
137266,8463.0,11132.0,,,,,1.81907862,-17.9940716,249.7018,33.71,8.085,8.447,8.78,1.793,F6 V,0.546,211.063,108.873,-77.138,-8.71843225e-06,4.141996769e-05,6.63930348e-06,0.4762336685,-0.3140557949,1.634306917e-07,3.91971861e-08,,,Cet,1,137266,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1329398,64502.0,114957.0,,,,,13.22058962,46.49395113,83.5778,-171.71,-11.749,,8.41,3.8,G5,0.545,-54.6249,-18.0746,60.6195,-2.513465213e-05,6.496842763e-05,-3.27772145e-06,3.461142265,0.8114725286,-8.324735709e-07,-5.69607593e-08,,,CVn,1,1329398,,,,,,T,G_R3,HIP,G_R3,N,HYG
2362061,107998.0,207715.0,,,,,21.88004158,-57.33467244,208.1685,-17.866,8.529,,7.88,1.288,K0 II/III,1.023,95.4909,-59.2048,-175.2441,-3.34215092e-06,-1.914271142e-05,4.64608067e-06,5.728181484,-1.000678808,-8.66168122e-08,4.13497588e-08,,,Ind,1,2362061,,,,,,T,G_R3,HIP,G_R3,N,T
1270907,60789.0,108466.0,,,,,12.45913943,28.10896334,412.4955,9.652,-29.357,-32.247,7.05,-1.027,K1III,1.209,-361.218,-43.63,194.347,3.73384119e-06,-1.89913533e-05,-6.732061463e-05,3.261795072,0.490593959,4.67942164e-08,-1.423267522e-07,,,Com,1,1270907,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1803151,88383.0,163696.0,,,,,18.04837505,-67.85214994,121.695,1.58,3.535,-7.999,7.74,2.314,F3/5 V,0.495,0.581,-45.875,-112.716,9.1735293e-07,1.16382122e-06,8.36355882e-06,4.725053533,-1.18424342,7.6600562e-09,1.71381636e-08,,,Aps,1,1803151,,,,,,T,G_R3,HIP,G_R3,G_R3,T
141400,8735.0,,,,,,1.87307077,-14.39670696,308.4895,-23.575,-26.685,0.377,9.93,2.484,G0,0.602,263.591,140.721,-76.701,8.18049731e-06,-3.560086159e-05,-3.875176948e-05,0.4903687803,-0.2512699376,-1.142948252e-07,-1.293725307e-07,,,Cet,1,141400,,,,,,T,G_R3,HIP,G_R3,G_R3,T
442651,27081.0,38682.0,,,,,5.74241746,-52.60471787,186.946,-7.219,-20.668,0.853,8.3,1.941,A6/7 V,0.248,7.65,113.276,-148.522,5.56036553e-06,-1.476048477e-05,-1.206876469e-05,1.503361374,-0.9181255279,-3.49986996e-08,-1.002012915e-07,,,Pic,1,442651,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1841277,89601.0,167858.0,6844.0,,,,18.28467774,1.00573802,58.7565,-11.034,-28.352,-29.156,6.62,2.775,F2 V,0.312,4.374,-58.584,1.031,-5.34355525e-06,2.935529376e-05,-8.59877752e-06,4.786917433,0.01755343984,-5.34943415e-08,-1.374543747e-07,,,Oph,1,1841277,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1098789,51315.0,91003.0,,,,,10.48180285,-58.05552454,226.0712,-7.991,-9.039,-8.106,8.23,1.459,G5/8 III + A8/F,0.705,-110.289,46.3,-191.835,1.518592381e-05,3.12431795e-06,1.79277557e-06,2.744129566,-1.013260051,-3.87414612e-08,-4.38223086e-08,,,Car,1,1098789,,,,,,T,G_R3,HIP,G_R3,G_R3,T
741838,37049.0,60252.0,,,,,7.61347092,56.85814503,233.9227,-1.369,-59.712,44.26,7.61,0.765,K 0 III,1.035,-52.429,116.648,195.868,-3.197440285e-05,7.492533747e-05,8.7849071e-07,1.993202024,0.9923618362,-6.6370993e-09,-2.894919449e-07,,,Lyn,1,741838,,,,,,T,G_R3,HIP,G_R3,G_R3,T
722007,36459.0,59756.0,,,,,7.50206894,-32.34467847,5096.9722,-2.484,3.379,,8.97,-4.567,B1 II,-0.061,-1650.047,3977.472,-2726.938,3.9578103e-05,6.478127536e-05,7.054106544e-05,1.964037053,-0.5645211342,-1.20427718e-08,1.63818543e-08,,,Pup,1,722007,,,,,,T,G_R3,HIP,G_R3,N,T
1467241,72633.0,130438.0,,,,,14.85061275,-61.93256337,210.8061,-45.978,1.214,-12.475,8.89,2.271,K0 V,1.21,-72.824,-67.34,-186.014,-2.82978323e-05,3.783237117e-05,1.184172751e-05,3.887881322,-1.080927144,-2.22907634e-07,5.8856381e-09,,,Cir,1,1467241,,,,,,T,G_R3,HIP,G_R3,G_R3,T
700176,35783.0,57102.0,2783.0,,19 Lyn,,7.38079016,55.28430445,200.8861,-2.518,-30.829,6.789,6.86,0.345,B 9 V,-0.051,-40.462,107.012,165.126,-7.83278271e-06,2.765046953e-05,-1.139174391e-05,1.932286343,0.9648931362,-1.22076085e-08,-1.494632096e-07,,19.0,Lyn,1,700176,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1689673,83936.0,,,,,,17.15662401,19.01620611,304.7262,-3.568,-9.528,-3.335,9.64,2.22,F5,0.593,-63.095,-281.102,99.291,-5.4407108e-06,-1.7487999e-07,-1.4419929e-05,4.491593657,0.3318954075,-1.72981521e-08,-4.61930475e-08,,,Her,1,1689673,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1275866,61118.0,109012.0,,,,,12.525889,27.0644835,175.8484,-18.985,-48.946,-21.786,7.52,1.294,K1III,1.186,-155.11,-21.491,80.01,-1.37449536e-06,1.614929779e-05,-4.729532174e-05,3.279270068,0.4723643469,-9.20418773e-08,-2.372969041e-07,,,Com,1,1275866,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1709731,84840.0,,,,,,17.33977381,20.28260901,83.1617,-51.305,-174.956,11.575,9.83,5.23,,0.795,-13.416,-76.843,28.828,-2.649176176e-05,-3.14681713e-05,-6.205989727e-05,4.539542163,0.3539983077,-2.487336588e-07,-8.48210623e-07,,,Her,1,1709731,,,,,,T,G_R3,HIP,G_R3,G_R3,N
1032753,48285.0,84747.0,,,,,9.84440886,70.20872369,166.2676,-27.923,-12.734,,8.48,2.376,F0,0.425,-47.5681,30.1106,156.4466,3.87804048e-06,2.418355043e-05,-3.47510062e-06,2.57726021,1.225373391,-1.35374524e-07,-6.17361741e-08,,,UMa,1,1032753,,,,,,T,G_R3,HIP,G_R3,N,T
345531,22132.0,30303.0,,,,,4.76299594,-14.92580037,514.0819,-2.572,-1.301,-2.067,9.16,0.605,A0/1 V,0.107,158.07,470.916,-132.411,5.16253912e-06,-4.76778078e-06,-2.58842839e-06,1.24694942,-0.2605043597,-1.24694079e-08,-6.307426e-09,,,Eri,1,345531,,,,,,T,G_R3,HIP,G_R3,G_R3,T
75639,4602.0,,,,,,0.98319677,26.03032811,117.5121,182.253,-12.742,31.068,11.36,6.01,,,102.113,26.88,51.57,4.25745847e-06,0.0001084879779,7.42063864e-06,0.2574003122,0.4543149304,8.835874772e-07,-6.17749592e-08,,,Psc,1,75639,,,,,,T,G_R3,HIP,G_R3,G_R3,N
2367228,108244.0,208334.0,,,,,21.92856653,-2.77623834,288.2974,7.373,-5.027,2.431,8.78,1.481,K0,0.965,246.644,-148.618,-13.964,7.15371655e-06,7.72028681e-06,-7.13735351e-06,5.740885286,-0.0484544998,3.57453127e-08,-2.43715837e-08,,,Aqr,1,2367228,,,,,,T,G_R3,HIP,G_R3,G_R3,T
73954,4500.0,5588.0,,,,,0.96101548,1.78560897,301.64,10.076,11.949,-61.26,6.97,-0.427,G8 III,1.19,292.002,75.056,9.399,-6.484365945e-05,-1.45426518e-06,1.551318461e-05,0.251593264,0.03116475564,4.88498265e-08,5.79303867e-08,,,Cet,1,73954,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1218968,57678.0,102767.0,,,,,11.82918576,-33.28030069,1173.8111,-9.358,5.997,9.425,9.01,-1.338,M1 (III),1.705,-980.32,43.868,-644.112,-2.437581615e-05,5.439585841e-05,2.323858487e-05,3.096873587,-0.5808508224,-4.53688642e-08,2.90742764e-08,,,Hya,1,1218968,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1717949,85191.0,,,,,,17.40995529,32.24965012,290.9042,-9.466,-21.657,-0.121,8.55,1.231,K5,1.567,-37.854,-243.097,155.229,-1.568295115e-05,-1.394642353e-05,-2.589757887e-05,4.557915631,0.5628625766,-4.5892463e-08,-1.049960988e-07,,,Her,1,1717949,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1013092,47393.0,83897.0,,,,,9.65644726,-57.52034792,473.2783,-21.213,10.698,8.438,8.93,0.554,G8/K0 II/III,1.0,-207.797,146.331,-399.249,7.30609736e-06,5.438563151e-05,5.9009213e-06,2.528051978,-1.003919457,-1.028435261e-07,5.18653675e-08,,,Car,1,1013092,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1116092,52157.0,92490.0,,,,,10.65564861,-61.15243784,2594.1607,-6.09,2.627,-16.218,9.06,-3.01,G2/3 IB/II,1.081,-1174.911,431.475,-2272.242,6.74770862e-06,7.911427571e-05,3.047002586e-05,2.78964228,-1.067311385,-2.95251531e-08,1.27360554e-08,,,Car,1,1116092,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2397519,109688.0,210968.0,,,,,22.2191462,41.79014208,364.3671,31.949,28.185,30.608,8.18,0.372,K5,1.299,242.674,-122.12,242.816,1.657985028e-05,5.483561511e-05,5.798140955e-05,5.816958866,0.7293755733,1.548931228e-07,1.366447359e-07,,,Lac,1,2397519,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1424891,70136.0,,,,,,14.35135663,0.51861888,47.3332,-82.848,-5.206,-31.762,11.0,7.624,K7V,,-38.643,-27.331,0.428,1.553261572e-05,3.427136459e-05,-1.48903664e-06,3.757176376,0.009051607009,-4.016584381e-07,-2.52394002e-08,,,Vir,1,1424891,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
1625496,81002.0,,,,,,16.54256963,13.90168763,579.1084,2.139,0.117,-24.372,9.2,0.386,K5,1.5,-209.323,-521.72,139.135,1.461219472e-05,2.029221498e-05,-5.66877067e-06,4.330834597,0.2426302205,1.03701646e-08,5.67232e-10,,,Her,1,1625496,,,,,,T,G_R3,HIP,G_R3,G_R3,T
157644,9727.0,12230.0,581.0,,47 Cas,,2.08538257,77.28131341,33.1565,138.9,-47.56,-26.0,5.27,2.667,A 7 V,0.345,6.239,3.79,32.343,-1.022280924e-05,1.991381968e-05,-2.762081152e-05,0.5459518795,1.348813368,6.734062023e-07,-2.305773865e-07,,47.0,Cas,1,157644,,,,,,T,HIP,HIP,HYG,HYG,T
1157780,54234.0,,,,,,11.09654483,48.05686253,217.4042,-9.086,-10.638,-6.658,9.49,2.804,G5,0.816,-141.266,34.05,161.707,-1.43892483e-06,1.019826468e-05,-1.25586332e-05,2.90506864,0.8387504784,-4.4050171e-08,-5.15744793e-08,,,UMa,1,1157780,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2464004,113113.0,216436.0,,,,,22.90609753,-65.0819098,55.4645,319.938,-205.602,-0.526,8.61,4.89,G3/5 V,0.676,22.417,-6.601,-50.301,-2.401173851e-05,9.675261014e-05,-2.280496431e-05,5.996802303,-1.135893608,1.551103193e-06,-9.967866235e-07,,,Tuc,1,2464004,,,,,,T,G_R3,HIP,G_R3,G_R3,T
398383,24896.0,242630.0,,,,,5.33625987,27.64616612,315.2254,9.059,-17.243,24.194,10.3,2.807,F0,0.544,48.278,275.031,146.268,-7.73255909e-06,3.602425525e-05,-1.186115862e-05,1.397029566,0.4825166238,4.39192713e-08,-8.35964229e-08,,,Tau,1,398383,,,,,,T,G_R3,HIP,G_R3,G_R3,T
228000,14215.0,19044.0,,,,,3.05476196,-19.60061445,505.9882,6.495,-1.057,66.266,8.86,0.339,K0 III,1.169,332.189,341.853,-169.74,3.245915791e-05,5.626635842e-05,-2.517658242e-05,0.7997348101,-0.3420952572,3.14886486e-08,-5.1244806e-09,,,Eri,1,228000,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1396358,68465.0,122404.0,,,,,14.01737873,30.68717776,510.4747,-27.604,21.994,-20.052,8.36,-0.18,K0,1.36,-379.175,-221.223,260.521,4.80050686e-06,8.189292444e-05,3.634333453e-05,3.669741166,0.5355922894,-1.338279684e-07,1.066299209e-07,,,CVn,1,1396358,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1129383,52805.0,93270.0,,,,,10.79547886,65.46009548,81.9844,-99.979,-7.346,2.497,7.68,3.111,F8,0.538,-32.371,10.56,74.579,8.79104324e-06,3.893176292e-05,1.11064134e-06,2.826249753,1.142494193,-4.847118697e-07,-3.5614413e-08,,,UMa,1,1129383,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1355911,66069.0,117155.0,,,,,13.54487452,-79.07490739,786.3467,-6.844,0.276,-16.009,7.71,-1.768,K2 II,1.304,-137.009,-58.646,-772.095,-8.3656042e-06,2.48002325e-05,1.627508866e-05,3.546039853,-1.380117488,-3.31806483e-08,1.3380858e-09,,,Cha,1,1355911,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1402797,68825.0,123802.0,,,,,14.0918025,74.71532902,206.1828,54.073,-133.298,-66.605,7.5,0.929,K0,1.165,-46.404,-28.3,198.89,-6.62600851e-05,-0.0001037181517,-0.0001008310979,3.689225263,1.304028492,2.621533015e-07,-6.462469399e-07,,,UMi,1,1402797,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
2508461,115719.0,220795.0,,,,,23.44434525,9.74982859,237.7524,-0.315,-0.09,-3.448,8.83,1.949,G5,0.936,231.844,-33.966,40.263,-3.47407793e-06,1.4113122e-07,-6.9951996e-07,6.137715227,0.1701666102,-1.5271631e-09,-4.363323e-10,,,Peg,1,2508461,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2053821,96610.0,184327.0,,,,,19.64144563,-65.91422498,105.3181,1.814,4.699,-0.718,6.79,1.677,A1/2 V,0.062,17.907,-39.073,-96.149,1.63016786e-06,-1.33256507e-06,1.64959897e-06,5.142118436,-1.150420248,8.7945202e-09,2.27813948e-08,,,Pav,1,2053821,,,,,,T,G_R3,HIP,G_R3,G_R3,T
246803,15570.0,20878.0,,,,,3.34346001,-36.77552188,235.2388,10.644,-16.193,,7.95,1.092,A0 V,0.047,120.7328,144.6617,-140.8328,-1.64039476e-05,-7.0974686e-07,-1.479218816e-05,0.8753157827,-0.6418539402,5.16035682e-08,-7.85058793e-08,,,For,1,246803,,,,,,T,G_R3,HIP,G_R3,N,T
2243648,102928.0,198449.0,,,,,20.85315999,-25.58253693,260.5177,-0.814,2.042,-15.344,7.59,0.511,K0,1.25,159.646,-172.417,-112.494,-9.61430869e-06,8.87081306e-06,9.101941e-06,5.459344513,-0.4464994999,-3.9463834e-09,9.8998954e-09,,,Cap,1,2243648,,,,,,T,G_R3,HIP,G_R3,G_R3,T
320394,20587.0,,,,,,4.40915929,4.12334312,816.7157,3.901,-8.841,7.945,9.73,0.17,A7,0.543,329.543,744.968,58.725,-9.82907359e-06,1.596214552e-05,-3.432965792e-05,1.154315202,0.07196591355,1.89125817e-08,-4.28623775e-08,,,Tau,1,320394,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1115687,52135.0,92465.0,,,,,10.65158446,-61.64655561,2294.3502,-6.031,2.313,,9.94,-1.863,B9 IV,0.027,-1022.417,376.708,-2019.108,1.94720176e-06,7.077423876e-05,1.221807743e-05,2.788578288,-1.075935367,-2.92391131e-08,1.12137404e-08,,,Car,1,1115687,,,,,,T,G_R3,HIP,G_R3,N,T
295736,18943.0,25462.0,,,,,4.06035801,24.94622439,164.783,-8.743,-32.666,-2.335,8.69,2.605,F8,0.584,72.651,130.557,69.5,1.040177999e-05,4.32904677e-06,-2.466830549e-05,1.06299924,0.435393751,-4.23872601e-08,-1.583692369e-07,,,Tau,1,295736,,,,,,T,G_R3,HIP,G_R3,G_R3,T
92136,5634.0,,,,,,1.20603585,8.5366461,81.0748,134.187,65.287,10.447,9.43,4.886,G0,0.758,76.213,24.896,12.035,-9.95486446e-06,5.223389175e-05,2.696322185e-05,0.3157394468,0.1489925814,6.505569335e-07,3.165203076e-07,,,Psc,1,92136,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
2319071,106077.0,204368.0,,,,,21.48718036,-41.41592893,547.9965,-12.211,-8.243,11.174,8.88,0.186,M4 III,1.295,325.193,-251.268,-362.511,-2.451694737e-05,-2.205328716e-05,-2.39820805e-05,5.625330657,-0.7228443218,-5.92005985e-08,-3.99631917e-08,,,Gru,1,2319071,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1611614,80385.0,147682.0,,,,,16.40831847,-30.48190208,129.1468,-39.723,-42.873,-20.81,9.76,4.205,G5/6 V,0.617,-45.047,-101.774,-65.512,-9.8075971e-06,3.928970442e-05,-1.233773216e-05,4.295687725,-0.532009553,-1.925825383e-07,-2.078541693e-07,,,Sco,1,1611614,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1367175,66720.0,119036.0,,,,,13.67649345,18.59338696,253.3209,-13.363,25.194,-41.49,8.79,1.772,K0,0.96,-217.342,-102.03,80.771,3.836212459e-05,3.613777384e-05,1.579646974e-05,3.580497608,0.3245158212,-6.47856521e-08,1.221439587e-07,,,Boo,1,1367175,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1213407,,,,GJ 1149,,,11.762785,63.099159,24.00608794,-203.069,-344.813,,16.39,14.488,,0.66,-10.841,0.675,21.408,-3.425193348e-05,2.580962753e-05,-1.815683826e-05,3.079489908,1.101288079,-9.84506293e-07,-1.671700596e-06,,,UMa,1,1213407,,,,,,GJ,G_R3,GJ,G_R3,OTHER,
1725676,85499.0,157799.0,,,,,17.47286656,-53.49993816,486.87,-1.367,-11.007,-24.791,7.5,-0.937,M0 III,1.748,-39.839,-286.848,-391.373,1.75186797e-06,3.606720823e-05,4.92732042e-06,4.574385763,-0.9337500694,-6.627403e-09,-5.33634418e-08,,,Ara,1,1725676,,,,,,T,G_R3,HIP,G_R3,G_R3,T
196907,12129.0,16248.0,,,,,2.60380644,-4.48716102,176.4849,-3.21,6.614,,9.08,2.846,F0 V,0.345,136.624,110.861,-13.807,2.07401532e-06,-1.85413697e-06,5.64115804e-06,0.6816749312,-0.07831573378,-1.55625191e-08,3.20655768e-08,,,Cet,1,196907,,,,,,T,G_R3,HIP,G_R3,N,T
1202269,56699.0,101027.0,,,,,11.62598088,-4.50529206,238.5753,-35.845,3.881,7.609,7.81,0.922,K0 III,1.113,-236.699,23.251,-18.74,-4.01814901e-06,4.205403549e-05,3.86372282e-06,3.043674673,-0.07863218012,-1.737814638e-07,1.88156189e-08,,,Vir,1,1202269,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1176269,55234.0,98332.0,,,,,11.3108064,16.46426629,100.6105,-54.761,-10.511,19.096,8.12,3.107,F2,0.403,-94.919,17.315,28.515,-1.506013294e-05,2.989834215e-05,6.1770476e-07,2.961162188,0.2873556554,-2.654888196e-07,-5.0958766e-08,,,Leo,1,1176269,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2137857,99179.0,191030.0,,,,,20.13543763,-6.76129274,367.9558,3.832,-19.039,,7.05,-0.779,B8 II,-0.043,193.801,-309.767,-43.321,3.67452517e-06,7.0156534e-06,-3.372627082e-05,5.271445239,-0.1180068199,1.85780602e-08,-9.23036766e-08,,,Aql,1,2137857,,,,,,T,G_R3,HIP,G_R3,N,T
59105,3581.0,,,,,,0.76214411,-37.28629519,522.5375,22.745,3.292,24.089,9.86,1.269,F2,0.422,407.492,82.403,-316.552,1.27427174e-05,6.136344538e-05,-8.28890245e-06,0.1995288612,-0.6507686162,1.102708716e-07,1.59600664e-08,,,Scl,1,59105,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2483316,114201.0,218428.0,,,,,23.12782735,30.05423628,236.6673,-15.983,-17.72,8.694,7.58,0.709,A 2 II-III,-0.014,199.531,-46.368,118.528,1.326326661e-05,-2.191011056e-05,-1.314565726e-05,6.054851034,0.5245453767,-7.74877706e-08,-8.59089842e-08,,,Peg,1,2483316,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2345135,107236.0,,,,,,21.71905984,74.44623141,91.4758,109.801,216.842,-38.446,10.1,5.293,G5,0.71,20.284,-13.792,88.126,-5.794868347e-05,9.828766783e-05,-1.209228656e-05,5.686036563,1.299331852,5.323302694e-07,1.051279681e-06,,,Cep,1,2345135,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
1034376,48366.0,85347.0,,,,,9.8602824,18.41114255,95.2638,-42.074,-56.907,7.12,8.93,4.035,G5,0.572,-76.573,48.026,30.088,-2.55979307e-06,2.454251462e-05,-2.263724315e-05,2.581415893,0.3213350562,-2.03980508e-07,-2.758929212e-07,,,Leo,1,1034376,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2506929,115630.0,220608.0,,,,,23.42399911,-48.20314429,135.5877,-41.889,-14.943,,9.35,3.689,G1/2 V,0.661,89.3429,-13.5751,-101.0826,-1.137640356e-05,-2.612257067e-05,-6.54623869e-06,6.13238862,-0.8413035767,-2.030836026e-07,-7.24457083e-08,,,Gru,1,2506929,,,,,,T,G_R3,HIP,G_R3,N,T
961956,45037.0,78955.0,3646.0,,,,9.17305555,-23.17669822,151.78,-33.289,5.161,14.806,6.53,0.624,A0 V,0.001,-103.03,94.093,-59.736,5.13697187e-06,2.84819165e-05,-2.46775097e-06,2.401500324,-0.4045096932,-1.613896261e-07,2.50212341e-08,,,Pyx,1,961956,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1506701,74935.0,136577.0,,,,,15.31264412,58.50348555,267.5943,7.655,14.743,15.72,6.87,-0.267,K0,1.234,-90.443,-106.6079,228.1698,1.268953752e-05,-3.9373565e-07,2.370084075e-05,4.008840852,1.021078446,3.71124872e-08,7.14760809e-08,,,Dra,1,1506701,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1608111,80207.0,147285.0,,,,,16.3739942,-34.34465939,385.5464,7.711,-10.281,6.523,8.99,1.06,K5,1.868,-131.453,-289.92,-217.514,1.532910041e-05,-1.0942783e-06,-1.963053455e-05,4.286701652,-0.5994273861,3.73839829e-08,-4.98436945e-08,,,Sco,1,1608111,,,,,,T,G_R3,HIP,G_R3,G_R3,T
28347,1695.0,,,,,,0.35488871,25.68288028,211.1475,1.681,-23.327,-8.726,9.02,2.397,F8,0.499,189.467,17.654,91.509,2.13639941e-06,1.92777065e-06,-2.538725656e-05,0.09290964691,0.4482508218,8.149718e-09,-1.130924873e-07,,,And,1,28347,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2222039,102150.0,197209.0,,,,,20.69830589,14.31071627,236.1108,-11.754,-7.267,,8.12,1.254,A0,0.1,148.5067,-174.0348,58.3617,-8.90047107e-06,-1.029746561e-05,-8.05981989e-06,5.418803804,0.2497691169,-5.6985e-08,-3.52314102e-08,,,Del,1,2222039,,,,,,T,G_R3,HIP,G_R3,N,T
279126,17890.0,275877.0,,,,,3.82676501,38.98209616,424.8646,8.342,-7.616,,9.33,1.189,A2II+B6,-0.07,177.93,278.237,267.273,-9.15921164e-06,1.757083689e-05,-1.219455556e-05,1.001844736,0.6803659265,4.04431572e-08,-3.69234099e-08,,,Per,1,279126,,,,,,T,G_R3,HIP,G_R3,N,T
2475152,113715.0,,,,,,23.030408,45.885866,1311.4831,-5.307,-0.708,,9.66,-0.929,C3.4v,,883.656,-229.251,941.585,-5.34560063e-06,-3.34726437e-05,-3.13352216e-06,6.029346708,0.8008594409,-2.5729062e-08,-3.4324809e-09,,,And,1,2475152,,,,,,HIP_X,G_R3,HIP,G_R3,N,HYG
1294771,62320.0,,,,,,12.77116718,5.53105092,101.274,-100.816,-47.283,,9.39,4.363,G5,0.653,-98.755,-20.213,9.761,-1.211785381e-05,4.804495351e-05,-2.310665786e-05,3.343483745,0.09653504954,-4.887697602e-07,-2.292344526e-07,,,Vir,1,1294771,,,,,,T,G_R3,HIP,G_R3,N,T
219211,13589.0,18106.0,,,,,2.91802623,21.59514934,75.3215,145.966,-98.041,34.743,8.66,4.275,F8,0.66,50.573,48.448,27.722,-3.50066787e-06,7.045822755e-05,-2.021039978e-05,0.7639374797,0.376906458,7.07663137e-07,-4.753161806e-07,,,Ari,1,219211,,,,,,T,G_R3,HIP,G_R3,G_R3,HYG
2054910,96637.0,353315.0,,,,,19.64777936,15.73619938,687.2326,-4.032,-13.265,-4.347,9.04,-0.146,M4,1.774,276.584,-600.875,186.383,-8.98024089e-06,-1.261897191e-05,-4.374556475e-05,5.143776602,0.2746484906,-1.95476876e-08,-6.43105347e-08,,,Aql,1,2054910,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2102299,98020.0,188510.0,,,,,19.91935483,10.74093948,38.0541,-38.395,290.612,-192.224,8.83,5.928,G 5 V WLE,0.599,18.006,-32.766,7.092,-0.0001040382537,0.0001746120452,1.603782458e-05,5.214874894,0.1874647585,-1.861442126e-07,1.408926733e-06,,,Aql,1,2102299,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1317280,63740.0,113388.0,,,,,13.06316018,-40.8512033,174.2667,-3.31,-17.63,-0.932,6.93,0.724,K0 III,1.067,-126.744,-36.217,-113.987,9.29216134e-06,5.5634336e-06,-1.064313483e-05,3.419927334,-0.7129880002,-1.60473328e-08,-8.54726519e-08,,,Cen,1,1317280,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1378223,67360.0,119942.0,,,,,13.80623597,-65.08578083,249.2465,-15.209,-8.818,-15.042,8.67,1.687,A0 V,0.097,-93.476,-47.821,-226.051,6.00216761e-06,2.371413572e-05,9.46295057e-06,3.614464121,-1.13596117,-7.37353127e-08,-4.27508704e-08,,,Cir,1,1378223,,,,,,T,G_R3,HIP,G_R3,G_R3,T
2294904,105020.0,202643.0,,,,,21.27198664,31.35757544,296.0514,1.997,-5.8,-9.009,8.14,0.783,A2,0.135,191.028,-165.592,154.058,-7.9360744e-07,4.48245027e-06,-1.190308891e-05,5.568993073,0.5472929362,9.6817292e-09,-2.81191935e-08,,,Cyg,1,2294904,,,,,,T,G_R3,HIP,G_R3,G_R3,T
20439,1232.0,1118.0,,,,,0.25491457,-42.49653917,245.7938,46.905,-1.228,29.811,9.7,2.747,F6 V,0.56,180.825,12.086,-166.045,1.771605887e-05,5.720211977e-05,-2.167386917e-05,0.06673647829,-0.7417045284,2.274018569e-07,-5.953512e-09,,,Phe,1,20439,,,,,,T,G_R3,HIP,G_R3,G_R3,T
1301462,62750.0,111850.0,,,,,12.85746944,57.37342395,311.7446,12.531,-4.597,-8.216,7.91,0.441,K 0 III-IV,1.062,-163.863,-37.415,262.552,2.92796147e-06,-1.875817998e-05,-1.082312827e-05,3.366077624,1.00135515,6.07520023e-08,-2.22868849e-08,,,UMa,1,1301462,,,,,,T,G_R3,HIP,G_R3,G_R3,T
